solucion,job,operacion,maquina_asignada,costo,tiempo
30,1,4,4,7.00,14.00
30,1,5,7,14.00,86.00
30,1,6,8,19.00,52.00
30,1,7,4,28.00,58.00
30,1,8,12,22.00,70.00
30,1,9,10,5.00,55.00
30,1,10,4,10.00,111.00
30,1,11,7,11.00,44.00
30,1,12,5,39.00,19.00
30,1,13,16,6.00,31.00
30,1,14,19,7.00,83.00
30,1,15,3,12.00,36.00
30,1,16,13,12.00,34.00
30,1,17,20,10.00,102.00
30,1,18,4,21.00,23.00
30,1,19,13,6.00,90.00
30,1,20,18,14.00,12.00
30,2,1,13,7.00,19.00
30,2,2,14,6.00,110.00
30,2,3,17,12.00,22.00
30,2,4,16,6.00,14.00
30,2,5,13,5.00,13.00
30,2,6,10,8.00,52.00
30,2,7,8,11.00,83.00
30,2,8,15,25.00,44.00
30,2,9,6,6.00,56.00
30,2,10,2,7.00,16.00
30,2,11,6,5.00,71.00
30,2,12,5,8.00,75.00
30,2,13,10,11.00,35.00
30,2,14,14,7.00,22.00
30,2,15,6,11.00,60.00
30,2,16,3,8.00,27.00
30,2,17,9,9.00,29.00
30,2,18,11,10.00,76.00
30,2,19,14,11.00,35.00
30,2,20,1,13.00,36.00
30,3,1,10,15.00,32.00
30,3,2,16,10.00,38.00
30,3,3,9,11.00,61.00
30,3,4,3,19.00,13.00
30,3,5,3,6.00,21.00
30,3,6,18,26.00,17.00
30,3,7,13,15.00,57.00
30,3,8,20,5.00,26.00
30,3,9,11,15.00,57.00
30,3,10,17,8.00,110.00
30,3,11,19,6.00,24.00
30,3,12,12,7.00,27.00
30,3,13,12,17.00,13.00
30,3,14,4,8.00,103.00
30,3,15,2,29.00,27.00
30,3,16,8,31.00,16.00
30,3,17,10,26.00,10.00
30,3,18,16,6.00,81.00
30,3,19,6,22.00,40.00
30,3,20,4,11.00,35.00
30,4,1,5,18.00,37.00
30,4,2,11,9.00,43.00
30,4,3,1,17.00,10.00
30,4,4,20,11.00,42.00
30,4,5,9,13.00,49.00
30,4,6,18,13.00,83.00
30,4,7,20,5.00,44.00
30,4,8,12,12.00,76.00
30,4,9,15,5.00,61.00
30,4,10,20,36.00,24.00
30,4,11,7,13.00,25.00
30,4,12,1,22.00,46.00
30,4,13,20,9.00,59.00
30,4,14,20,8.00,42.00
30,4,15,12,7.00,38.00
30,4,16,15,11.00,81.00
30,4,17,20,12.00,10.00
30,4,18,4,24.00,16.00
30,4,19,8,13.00,30.00
30,4,20,19,17.00,66.00
30,5,1,3,14.00,64.00
30,5,2,19,9.00,54.00
30,5,3,7,14.00,191.00
30,5,4,8,16.00,60.00
30,5,5,2,19.00,78.00
30,5,6,1,12.00,43.00
30,5,7,4,10.00,92.00
30,5,8,13,5.00,34.00
30,5,9,20,22.00,70.00
30,5,10,9,14.00,46.00
30,5,11,7,11.00,16.00
30,5,12,5,38.00,15.00
30,5,13,15,33.00,56.00
30,5,14,4,7.00,57.00
30,5,15,10,16.00,15.00
30,5,16,7,7.00,95.00
30,5,17,15,14.00,19.00
30,5,18,3,10.00,35.00
30,5,19,20,8.00,56.00
30,5,20,9,11.00,25.00
30,6,1,2,14.00,140.00
30,6,2,4,8.00,13.00
30,6,3,11,17.00,67.00
30,6,4,16,14.00,65.00
30,6,5,2,5.00,16.00
30,6,6,8,11.00,15.00
30,6,7,5,17.00,18.00
30,6,8,14,13.00,27.00
30,6,9,4,6.00,26.00
30,6,10,19,19.00,108.00
30,6,11,10,31.00,64.00
30,6,12,16,6.00,59.00
30,6,13,20,45.00,100.00
30,6,14,8,8.00,26.00
30,6,15,7,17.00,55.00
30,6,16,2,7.00,104.00
30,6,17,19,6.00,32.00
30,6,18,12,19.00,11.00
30,6,19,8,18.00,44.00
30,6,20,14,5.00,57.00
30,7,1,14,11.00,12.00
30,7,2,11,5.00,115.00
30,7,3,18,7.00,59.00
30,7,4,20,17.00,51.00
30,7,5,7,16.00,70.00
30,7,6,1,5.00,31.00
30,7,7,16,14.00,14.00
30,7,8,15,24.00,31.00
30,7,9,17,13.00,48.00
30,7,10,11,10.00,112.00
30,7,11,17,19.00,159.00
30,7,12,13,8.00,58.00
30,7,13,8,5.00,124.00
30,7,14,13,6.00,12.00
30,7,15,1,9.00,48.00
30,7,16,6,7.00,22.00
30,7,17,6,5.00,115.00
30,7,18,7,16.00,12.00
30,7,19,15,13.00,64.00
30,7,20,15,5.00,112.00
30,8,1,6,8.00,38.00
30,8,2,17,9.00,32.00
30,8,3,13,30.00,47.00
30,8,4,8,6.00,68.00
30,8,5,5,24.00,72.00
30,8,6,14,8.00,60.00
30,8,7,1,31.00,92.00
30,8,8,4,5.00,119.00
30,8,9,10,6.00,20.00
30,8,10,9,20.00,171.00
30,8,11,11,17.00,21.00
30,8,12,6,5.00,47.00
30,8,13,13,7.00,79.00
30,8,14,14,8.00,36.00
30,8,15,3,10.00,119.00
30,8,16,15,5.00,25.00
30,8,17,8,5.00,62.00
30,8,18,18,17.00,80.00
30,8,19,17,6.00,93.00
30,8,20,15,21.00,19.00
30,9,1,6,9.00,54.00
30,9,2,7,7.00,68.00
30,9,3,3,15.00,58.00
30,9,4,4,9.00,26.00
30,9,5,18,9.00,11.00
30,9,6,13,12.00,32.00
30,9,7,3,6.00,83.00
30,9,8,4,7.00,97.00
30,9,9,2,11.00,24.00
30,9,10,1,16.00,48.00
30,9,11,11,9.00,39.00
30,9,12,3,7.00,126.00
30,9,13,2,5.00,37.00
30,9,14,8,18.00,46.00
30,9,15,14,8.00,114.00
30,9,16,19,9.00,126.00
30,9,17,12,5.00,111.00
30,9,18,10,11.00,56.00
30,9,19,10,24.00,12.00
30,9,20,18,23.00,11.00
30,10,1,10,9.00,59.00
30,10,2,9,16.00,54.00
30,10,3,15,5.00,21.00
30,10,4,18,24.00,70.00
30,10,5,10,14.00,15.00
30,10,6,6,9.00,18.00
30,10,7,13,15.00,38.00
30,10,8,7,8.00,38.00
30,10,9,20,16.00,27.00
30,10,10,15,6.00,91.00
30,10,11,3,10.00,65.00
30,10,12,6,9.00,121.00
30,10,13,18,8.00,39.00
30,10,14,6,5.00,93.00
30,10,15,10,12.00,77.00
30,10,16,5,21.00,29.00
30,10,17,5,16.00,12.00
30,10,18,20,15.00,32.00
30,10,19,13,10.00,58.00
30,10,20,17,9.00,28.00
30,11,1,20,12.00,124.00
30,11,2,5,12.00,20.00
30,11,3,12,13.00,16.00
30,11,4,8,26.00,29.00
30,11,5,2,15.00,23.00
30,11,6,9,12.00,13.00
30,11,7,2,24.00,164.00
30,11,8,15,19.00,10.00
30,11,9,14,16.00,52.00
30,11,10,14,5.00,128.00
30,11,11,4,14.00,11.00
30,11,12,3,14.00,55.00
30,11,13,15,13.00,18.00
30,11,14,2,17.00,43.00
30,11,15,20,7.00,60.00
30,11,16,12,21.00,19.00
30,11,17,11,7.00,17.00
30,11,18,2,15.00,10.00
30,11,19,11,12.00,16.00
30,11,20,8,20.00,15.00
30,12,1,4,14.00,77.00
30,12,2,10,12.00,78.00
30,12,3,4,10.00,22.00
30,12,4,8,6.00,29.00
30,12,5,20,14.00,80.00
30,12,6,8,7.00,10.00
30,12,7,15,23.00,38.00
30,12,8,3,16.00,64.00
30,12,9,11,12.00,96.00
30,12,10,4,15.00,43.00
30,12,11,10,6.00,49.00
30,12,12,17,13.00,42.00
30,12,13,18,20.00,89.00
30,12,14,4,10.00,19.00
30,12,15,7,12.00,40.00
30,12,16,11,17.00,47.00
30,12,17,10,15.00,57.00
30,12,18,5,31.00,13.00
30,12,19,13,33.00,160.00
30,12,20,13,7.00,28.00
30,13,1,20,17.00,74.00
30,13,2,20,14.00,62.00
30,13,3,3,22.00,30.00
30,13,4,18,14.00,23.00
30,13,5,15,5.00,41.00
30,13,6,12,6.00,45.00
30,13,7,19,11.00,16.00
30,13,8,9,7.00,50.00
30,13,9,12,8.00,39.00
30,13,10,11,6.00,32.00
30,13,11,20,11.00,22.00
30,13,12,14,11.00,19.00
30,13,13,15,7.00,47.00
30,13,14,4,21.00,85.00
30,13,15,3,9.00,79.00
30,13,16,19,5.00,44.00
30,13,17,2,12.00,12.00
30,13,18,7,6.00,14.00
30,13,19,4,9.00,13.00
30,13,20,13,10.00,100.00
30,14,1,3,16.00,74.00
30,14,2,1,18.00,42.00
30,14,3,14,13.00,24.00
30,14,4,12,18.00,32.00
30,14,5,10,23.00,22.00
30,14,6,17,13.00,87.00
30,14,7,5,6.00,25.00
30,14,8,10,9.00,21.00
30,14,9,15,8.00,21.00
30,14,10,12,7.00,10.00
30,14,11,11,12.00,37.00
30,14,12,4,21.00,32.00
30,14,13,9,29.00,97.00
30,14,14,14,38.00,11.00
30,14,15,3,7.00,53.00
30,14,16,17,16.00,20.00
30,14,17,12,9.00,36.00
30,14,18,8,33.00,59.00
30,14,19,6,9.00,110.00
30,14,20,17,16.00,42.00
30,15,1,7,6.00,44.00
30,15,2,10,10.00,13.00
30,15,3,2,10.00,24.00
30,15,4,20,6.00,29.00
30,15,5,14,11.00,108.00
30,15,6,15,7.00,35.00
30,15,7,6,5.00,58.00
30,15,8,13,7.00,82.00
30,15,9,7,11.00,166.00
30,15,10,5,10.00,47.00
30,15,11,1,11.00,64.00
30,15,12,8,9.00,71.00
30,15,13,5,21.00,57.00
30,15,14,6,8.00,43.00
30,15,15,2,24.00,42.00
30,15,16,9,27.00,36.00
30,15,17,3,26.00,70.00
30,15,18,12,6.00,49.00
30,15,19,18,7.00,16.00
30,15,20,5,12.00,11.00
30,16,1,11,8.00,86.00
30,16,2,8,18.00,28.00
30,16,3,20,14.00,19.00
30,16,4,9,15.00,31.00
30,16,5,14,14.00,87.00
30,16,6,16,9.00,75.00
30,16,7,19,8.00,111.00
30,16,8,16,22.00,84.00
30,16,9,15,14.00,16.00
30,16,10,8,7.00,21.00
30,16,11,1,15.00,49.00
30,16,12,2,15.00,122.00
30,16,13,13,11.00,36.00
30,16,14,7,7.00,24.00
30,16,15,17,8.00,22.00
30,16,16,6,14.00,27.00
30,16,17,16,25.00,102.00
30,16,18,12,19.00,136.00
30,16,19,11,9.00,12.00
30,16,20,18,24.00,13.00
30,17,1,16,5.00,65.00
30,17,2,2,7.00,59.00
30,17,3,7,8.00,29.00
30,17,4,2,5.00,84.00
30,17,5,6,7.00,156.00
30,17,6,11,19.00,84.00
30,17,7,3,6.00,39.00
30,17,8,18,8.00,11.00
30,17,9,2,14.00,27.00
30,17,10,4,10.00,23.00
30,17,11,11,17.00,68.00
30,17,12,8,11.00,20.00
30,17,13,13,6.00,18.00
30,17,14,7,7.00,86.00
30,17,15,19,13.00,33.00
30,17,16,18,15.00,144.00
30,17,17,18,19.00,20.00
30,17,18,16,21.00,27.00
30,17,19,10,6.00,69.00
30,17,20,18,9.00,14.00
30,18,1,5,12.00,76.00
30,18,2,17,5.00,36.00
30,18,3,14,6.00,35.00
30,18,4,9,20.00,39.00
30,18,5,19,21.00,70.00
30,18,6,7,6.00,110.00
30,18,7,10,18.00,53.00
30,18,8,12,23.00,29.00
30,18,9,7,18.00,80.00
30,18,10,12,5.00,163.00
30,18,11,2,19.00,123.00
30,18,12,16,6.00,98.00
30,18,13,13,8.00,95.00
30,18,14,19,10.00,31.00
30,18,15,4,9.00,33.00
30,18,16,10,7.00,60.00
30,18,17,5,16.00,30.00
30,18,18,11,28.00,11.00
30,18,19,6,6.00,20.00
30,18,20,6,5.00,47.00
30,19,1,17,7.00,51.00
30,19,2,14,6.00,54.00
30,19,3,11,6.00,54.00
30,19,4,11,7.00,19.00
30,19,5,18,10.00,79.00
30,19,6,5,23.00,102.00
30,19,7,20,5.00,105.00
30,19,8,7,11.00,10.00
30,19,9,19,15.00,29.00
30,19,10,5,11.00,32.00
30,19,11,11,20.00,56.00
30,19,12,13,7.00,21.00
30,19,13,20,7.00,15.00
30,19,14,8,16.00,94.00
30,19,15,19,8.00,11.00
30,19,16,10,11.00,35.00
30,19,17,11,11.00,32.00
30,19,18,20,23.00,55.00
30,19,19,8,8.00,10.00
30,19,20,8,26.00,11.00
30,20,1,10,28.00,18.00
30,20,2,17,15.00,36.00
30,20,3,1,8.00,26.00
30,20,4,16,13.00,66.00
30,20,5,12,23.00,16.00
30,20,6,13,8.00,14.00
30,20,7,12,5.00,30.00
30,20,8,19,13.00,22.00
30,20,9,6,17.00,55.00
30,20,10,4,19.00,81.00
30,20,11,13,7.00,15.00
30,20,12,9,7.00,38.00
30,20,13,4,20.00,25.00
30,20,14,18,23.00,14.00
30,20,15,16,8.00,51.00
30,20,16,10,9.00,30.00
30,20,17,6,15.00,21.00
30,20,18,7,33.00,87.00
30,20,19,5,5.00,154.00
30,20,20,7,10.00,53.00
30,21,1,5,16.00,16.00
30,21,2,8,8.00,53.00
30,21,3,5,15.00,11.00
30,21,4,20,18.00,133.00
30,21,5,11,7.00,29.00
30,21,6,19,10.00,21.00
30,21,7,18,15.00,24.00
30,21,8,17,9.00,11.00
30,21,9,9,25.00,46.00
30,21,10,17,20.00,74.00
30,21,11,3,26.00,50.00
30,21,12,18,19.00,71.00
30,21,13,6,14.00,36.00
30,21,14,11,9.00,49.00
30,21,15,17,11.00,197.00
30,21,16,17,9.00,10.00
30,21,17,13,9.00,12.00
30,21,18,13,11.00,29.00
30,21,19,14,5.00,186.00
30,21,20,19,5.00,20.00
30,22,1,13,29.00,12.00
30,22,2,13,10.00,10.00
30,22,3,16,9.00,67.00
30,22,4,12,7.00,10.00
30,22,5,1,11.00,60.00
30,22,6,2,14.00,16.00
30,22,7,15,7.00,109.00
30,22,8,7,26.00,63.00
30,22,9,15,16.00,66.00
30,22,10,15,5.00,111.00
30,22,11,9,17.00,89.00
30,22,12,5,8.00,172.00
30,22,13,15,6.00,37.00
30,22,14,4,14.00,26.00
30,22,15,5,26.00,75.00
30,22,16,12,8.00,34.00
30,22,17,14,14.00,11.00
30,22,18,6,8.00,44.00
30,22,19,2,8.00,66.00
30,22,20,16,14.00,34.00
30,23,1,2,16.00,23.00
30,23,2,18,18.00,16.00
30,23,3,3,18.00,34.00
30,23,4,1,8.00,65.00
30,23,5,3,11.00,23.00
30,23,6,2,6.00,113.00
30,23,7,9,5.00,44.00
30,23,8,9,10.00,48.00
30,23,9,14,14.00,14.00
30,23,10,16,6.00,16.00
30,23,11,1,9.00,87.00
30,23,12,11,7.00,84.00
30,23,13,10,9.00,70.00
30,23,14,18,6.00,38.00
30,23,15,9,6.00,60.00
30,23,16,12,14.00,69.00
30,23,17,12,18.00,13.00
30,23,18,18,23.00,51.00
30,23,19,3,28.00,21.00
30,23,20,13,11.00,35.00
30,24,1,4,6.00,45.00
30,24,2,3,8.00,114.00
30,24,3,1,6.00,53.00
30,24,4,4,18.00,39.00
30,24,5,20,5.00,60.00
30,24,6,14,15.00,20.00
30,24,7,7,5.00,147.00
30,24,8,19,9.00,11.00
30,24,9,1,7.00,75.00
30,24,10,13,7.00,155.00
30,24,11,11,11.00,74.00
30,24,12,6,11.00,58.00
30,24,13,16,5.00,49.00
30,24,14,12,18.00,41.00
30,24,15,5,12.00,27.00
30,24,16,12,6.00,18.00
30,24,17,5,5.00,27.00
30,24,18,11,6.00,12.00
30,24,19,9,6.00,37.00
30,24,20,6,35.00,55.00
30,25,1,2,13.00,40.00
30,25,2,6,10.00,19.00
30,25,3,5,15.00,71.00
30,25,4,7,19.00,17.00
30,25,5,12,5.00,20.00
30,25,6,13,12.00,59.00
30,25,7,19,19.00,35.00
30,25,8,2,9.00,33.00
30,25,9,15,11.00,19.00
30,25,10,12,32.00,170.00
30,25,11,13,35.00,63.00
30,25,12,2,13.00,76.00
30,25,13,6,7.00,200.00
30,25,14,15,7.00,51.00
30,25,15,13,10.00,42.00
30,25,16,15,6.00,97.00
30,25,17,13,8.00,120.00
30,25,18,10,11.00,20.00
30,25,19,11,5.00,19.00
30,25,20,17,12.00,40.00
30,26,1,9,6.00,68.00
30,26,2,6,16.00,25.00
30,26,3,15,8.00,36.00
30,26,4,5,8.00,81.00
30,26,5,3,15.00,47.00
30,26,6,20,27.00,58.00
30,26,7,10,8.00,128.00
30,26,8,11,20.00,69.00
30,26,9,20,24.00,59.00
30,26,10,8,24.00,42.00
30,26,11,9,9.00,29.00
30,26,12,12,19.00,14.00
30,26,13,1,11.00,32.00
30,26,14,3,12.00,19.00
30,26,15,7,6.00,59.00
30,26,16,11,7.00,75.00
30,26,17,19,23.00,106.00
30,26,18,20,5.00,10.00
30,26,19,2,31.00,33.00
30,26,20,4,12.00,27.00
30,27,1,15,5.00,16.00
30,27,2,18,20.00,102.00
30,27,3,7,9.00,109.00
30,27,4,4,11.00,46.00
30,27,5,5,12.00,17.00
30,27,6,9,7.00,189.00
30,27,7,13,11.00,89.00
30,27,8,20,10.00,133.00
30,27,9,20,11.00,32.00
30,27,10,7,16.00,65.00
30,27,11,17,5.00,60.00
30,27,12,5,10.00,59.00
30,27,13,1,5.00,68.00
30,27,14,8,7.00,22.00
30,27,15,2,9.00,85.00
30,27,16,7,5.00,25.00
30,27,17,14,20.00,13.00
30,27,18,15,12.00,128.00
30,27,19,6,26.00,15.00
30,27,20,4,10.00,16.00
30,28,1,11,10.00,30.00
30,28,2,17,12.00,32.00
30,28,3,14,8.00,10.00
30,28,4,7,19.00,36.00
30,28,5,9,33.00,19.00
30,28,6,5,17.00,23.00
30,28,7,3,5.00,88.00
30,28,8,15,9.00,32.00
30,28,9,11,10.00,39.00
30,28,10,1,25.00,29.00
30,28,11,13,17.00,43.00
30,28,12,19,22.00,39.00
30,28,13,1,5.00,75.00
30,28,14,9,20.00,29.00
30,28,15,9,11.00,30.00
30,28,16,20,14.00,53.00
30,28,17,8,20.00,20.00
30,28,18,2,14.00,53.00
30,28,19,9,10.00,50.00
30,28,20,2,6.00,79.00
30,29,1,18,11.00,45.00
30,29,2,5,21.00,35.00
30,29,3,12,18.00,112.00
30,29,4,17,16.00,11.00
30,29,5,3,8.00,37.00
30,29,6,19,6.00,43.00
30,29,7,1,22.00,27.00
30,29,8,10,30.00,21.00
30,29,9,13,24.00,36.00
30,29,10,2,16.00,33.00
30,29,11,17,10.00,63.00
30,29,12,8,5.00,32.00
30,29,13,4,16.00,23.00
30,29,14,13,5.00,58.00
30,29,15,14,20.00,24.00
30,29,16,4,20.00,11.00
30,29,17,12,5.00,87.00
30,29,18,13,16.00,97.00
30,29,19,7,6.00,24.00
30,29,20,14,24.00,36.00
30,30,1,7,22.00,17.00
30,30,2,18,5.00,49.00
30,30,3,14,7.00,141.00
30,30,4,12,9.00,22.00
30,30,5,14,10.00,40.00
30,30,6,16,6.00,120.00
30,30,7,5,26.00,57.00
30,30,8,20,8.00,43.00
30,30,9,1,13.00,56.00
30,30,10,5,32.00,40.00
30,30,11,19,9.00,62.00
30,30,12,17,20.00,14.00
30,30,13,8,18.00,18.00
30,30,14,20,8.00,12.00
30,30,15,13,7.00,75.00
30,30,16,17,9.00,69.00
30,30,17,5,35.00,33.00
30,30,18,11,9.00,22.00
30,30,19,15,13.00,13.00
30,30,20,11,11.00,22.00
30,31,1,15,16.00,38.00
30,31,2,9,10.00,74.00
30,31,3,4,7.00,20.00
30,31,4,12,9.00,61.00
30,31,5,19,18.00,59.00
30,31,6,3,5.00,38.00
30,31,7,11,8.00,14.00
30,31,8,13,9.00,33.00
30,31,9,6,17.00,52.00
30,31,10,9,45.00,165.00
30,31,11,15,9.00,84.00
30,31,12,17,20.00,69.00
30,31,13,15,5.00,128.00
30,31,14,9,10.00,40.00
30,31,15,16,11.00,45.00
30,31,16,8,5.00,27.00
30,31,17,13,18.00,38.00
30,31,18,10,9.00,61.00
30,31,19,6,22.00,30.00
30,31,20,19,9.00,27.00
30,32,1,14,6.00,96.00
30,32,2,19,15.00,76.00
30,32,3,11,19.00,12.00
30,32,4,17,8.00,111.00
30,32,5,19,5.00,22.00
30,32,6,7,5.00,31.00
30,32,7,9,10.00,10.00
30,32,8,11,9.00,54.00
30,32,9,6,10.00,39.00
30,32,10,14,5.00,85.00
30,32,11,4,7.00,42.00
30,32,12,15,7.00,83.00
30,32,13,3,16.00,10.00
30,32,14,1,8.00,21.00
30,32,15,17,20.00,20.00
30,32,16,9,11.00,13.00
30,32,17,5,5.00,48.00
30,32,18,15,6.00,85.00
30,32,19,18,16.00,99.00
30,32,20,13,32.00,123.00
30,33,1,2,8.00,44.00
30,33,2,1,8.00,76.00
30,33,3,14,18.00,121.00
30,33,4,10,10.00,105.00
30,33,5,20,7.00,17.00
30,33,6,5,12.00,91.00
30,33,7,8,9.00,13.00
30,33,8,6,8.00,23.00
30,33,9,18,6.00,12.00
30,33,10,18,5.00,13.00
30,33,11,7,11.00,17.00
30,33,12,12,11.00,70.00
30,33,13,5,7.00,31.00
30,33,14,8,14.00,57.00
30,33,15,8,9.00,32.00
30,33,16,20,9.00,75.00
30,33,17,15,12.00,23.00
30,33,18,12,6.00,29.00
30,33,19,9,24.00,26.00
30,33,20,7,13.00,26.00
30,34,1,2,19.00,40.00
30,34,2,6,8.00,44.00
30,34,3,1,6.00,41.00
30,34,4,13,12.00,17.00
30,34,5,17,13.00,38.00
30,34,6,4,7.00,129.00
30,34,7,4,10.00,13.00
30,34,8,10,13.00,26.00
30,34,9,5,10.00,27.00
30,34,10,20,9.00,24.00
30,34,11,5,5.00,10.00
30,34,12,12,20.00,105.00
30,34,13,6,6.00,92.00
30,34,14,4,5.00,14.00
30,34,15,12,8.00,34.00
30,34,16,7,29.00,16.00
30,34,17,1,8.00,135.00
30,34,18,16,8.00,28.00
30,34,19,20,13.00,13.00
30,34,20,7,14.00,63.00
30,35,1,18,11.00,45.00
30,35,2,13,11.00,48.00
30,35,3,4,5.00,41.00
30,35,4,18,7.00,10.00
30,35,5,20,6.00,84.00
30,35,6,8,9.00,42.00
30,35,7,7,7.00,20.00
30,35,8,1,6.00,100.00
30,35,9,15,7.00,85.00
30,35,10,11,9.00,33.00
30,35,11,19,19.00,20.00
30,35,12,12,47.00,13.00
30,35,13,14,14.00,45.00
30,35,14,16,20.00,92.00
30,35,15,10,10.00,13.00
30,35,16,19,6.00,45.00
30,35,17,2,8.00,31.00
30,35,18,3,7.00,69.00
30,35,19,18,7.00,86.00
30,35,20,3,12.00,93.00
30,36,1,1,13.00,12.00
30,36,2,18,11.00,11.00
30,36,3,12,11.00,11.00
30,36,4,20,28.00,19.00
30,36,5,4,27.00,84.00
30,36,6,1,29.00,26.00
30,36,7,16,5.00,64.00
30,36,8,14,13.00,73.00
30,36,9,3,12.00,142.00
30,36,10,17,8.00,73.00
30,36,11,11,27.00,13.00
30,36,12,1,9.00,127.00
30,36,13,2,11.00,114.00
30,36,14,18,10.00,10.00
30,36,15,2,5.00,11.00
30,36,16,13,9.00,11.00
30,36,17,18,8.00,15.00
30,36,18,8,5.00,31.00
30,36,19,2,17.00,23.00
30,36,20,8,16.00,14.00
30,37,1,16,5.00,52.00
30,37,2,15,26.00,84.00
30,37,3,5,19.00,150.00
30,37,4,20,25.00,36.00
30,37,5,18,13.00,14.00
30,37,6,4,13.00,35.00
30,37,7,1,11.00,50.00
30,37,8,11,5.00,19.00
30,37,9,11,8.00,75.00
30,37,10,15,17.00,58.00
30,37,11,9,18.00,19.00
30,37,12,15,9.00,38.00
30,37,13,9,19.00,54.00
30,37,14,2,10.00,21.00
30,37,15,12,18.00,35.00
30,37,16,20,20.00,12.00
30,37,17,19,15.00,53.00
30,37,18,17,7.00,58.00
30,37,19,19,23.00,123.00
30,37,20,19,7.00,25.00
30,38,1,11,10.00,29.00
30,38,2,3,11.00,46.00
30,38,3,15,5.00,36.00
30,38,4,20,12.00,14.00
30,38,5,14,6.00,47.00
30,38,6,14,18.00,194.00
30,38,7,16,5.00,107.00
30,38,8,2,15.00,29.00
30,38,9,1,10.00,70.00
30,38,10,2,28.00,68.00
30,38,11,18,7.00,11.00
30,38,12,5,10.00,101.00
30,38,13,7,34.00,18.00
30,38,14,2,8.00,66.00
30,38,15,8,9.00,73.00
30,38,16,7,6.00,56.00
30,38,17,5,32.00,185.00
30,38,18,4,12.00,57.00
30,38,19,10,15.00,31.00
30,38,20,3,5.00,37.00
30,39,1,7,5.00,15.00
30,39,2,11,6.00,82.00
30,39,3,15,12.00,157.00
30,39,4,2,43.00,22.00
30,39,5,15,21.00,21.00
30,39,6,6,13.00,13.00
30,39,7,10,5.00,142.00
30,39,8,7,8.00,34.00
30,39,9,3,12.00,40.00
30,39,10,10,5.00,48.00
30,39,11,17,20.00,51.00
30,39,12,11,11.00,48.00
30,39,13,16,12.00,96.00
30,39,14,13,29.00,37.00
30,39,15,15,7.00,49.00
30,39,16,14,20.00,28.00
30,39,17,11,21.00,61.00
30,39,18,11,8.00,14.00
30,39,19,1,13.00,25.00
30,39,20,6,44.00,23.00
30,40,1,3,20.00,40.00
30,40,2,11,6.00,10.00
30,40,3,1,12.00,42.00
30,40,4,10,8.00,25.00
30,40,5,7,34.00,74.00
30,40,6,18,6.00,40.00
30,40,7,10,23.00,30.00
30,40,8,4,9.00,30.00
30,40,9,17,5.00,17.00
30,40,10,15,11.00,13.00
30,40,11,4,13.00,77.00
30,40,12,6,14.00,101.00
30,40,13,20,18.00,55.00
30,40,14,11,10.00,33.00
30,40,15,19,5.00,12.00
30,40,16,14,33.00,18.00
30,40,17,3,11.00,80.00
30,40,18,20,5.00,132.00
30,40,19,16,7.00,21.00
30,40,20,2,20.00,25.00
30,41,1,6,31.00,67.00
30,41,2,1,13.00,19.00
30,41,3,1,12.00,22.00
30,41,4,13,8.00,37.00
30,41,5,1,5.00,108.00
30,41,6,14,15.00,31.00
30,41,7,1,20.00,70.00
30,41,8,1,15.00,16.00
30,41,9,17,29.00,16.00
30,41,10,10,29.00,19.00
30,41,11,2,18.00,30.00
30,41,12,4,16.00,38.00
30,41,13,1,5.00,49.00
30,41,14,13,7.00,89.00
30,41,15,8,12.00,21.00
30,41,16,8,16.00,46.00
30,41,17,14,9.00,15.00
30,41,18,15,5.00,22.00
30,41,19,2,16.00,13.00
30,41,20,19,15.00,43.00
30,42,1,1,19.00,30.00
30,42,2,17,9.00,75.00
30,42,3,19,35.00,52.00
30,42,4,19,12.00,143.00
30,42,5,4,16.00,27.00
30,42,6,10,9.00,44.00
30,42,7,4,9.00,109.00
30,42,8,6,5.00,25.00
30,42,9,14,8.00,22.00
30,42,10,9,16.00,62.00
30,42,11,5,13.00,36.00
30,42,12,14,7.00,174.00
30,42,13,10,5.00,62.00
30,42,14,16,9.00,11.00
30,42,15,11,15.00,48.00
30,42,16,7,14.00,41.00
30,42,17,16,5.00,122.00
30,42,18,19,15.00,37.00
30,42,19,2,21.00,28.00
30,42,20,11,16.00,10.00
30,43,1,8,19.00,15.00
30,43,2,15,19.00,50.00
30,43,3,1,12.00,33.00
30,43,4,4,20.00,15.00
30,43,5,9,16.00,56.00
30,43,6,3,8.00,51.00
30,43,7,9,16.00,11.00
30,43,8,7,35.00,37.00
30,43,9,20,6.00,66.00
30,43,10,6,11.00,108.00
30,43,11,20,5.00,42.00
30,43,12,3,8.00,12.00
30,43,13,4,35.00,44.00
30,43,14,14,5.00,48.00
30,43,15,7,8.00,56.00
30,43,16,10,14.00,90.00
30,43,17,7,11.00,24.00
30,43,18,18,11.00,16.00
30,43,19,14,35.00,17.00
30,43,20,2,16.00,29.00
30,44,1,1,14.00,50.00
30,44,2,6,25.00,38.00
30,44,3,20,22.00,55.00
30,44,4,14,11.00,16.00
30,44,5,10,35.00,33.00
30,44,6,14,11.00,44.00
30,44,7,2,10.00,104.00
30,44,8,14,5.00,81.00
30,44,9,7,7.00,21.00
30,44,10,2,15.00,19.00
30,44,11,19,5.00,70.00
30,44,12,12,11.00,15.00
30,44,13,17,5.00,85.00
30,44,14,5,6.00,144.00
30,44,15,19,16.00,37.00
30,44,16,14,29.00,31.00
