Seed,Popsize,Ngen,Pcross,Pmut,BestCost,BestTime,WorstCost,WorstTime,AvgCost,AvgTime,TotalSolutions,UniqueSolutions,SpreadCost,SpreadTime,Hypervolume,HvRefCost,HvRefTime,Score,ExecTimeSec
0.912555,1600,3800,0.9,0.01,6742.0,18581.0,27360.0,101126.0,13737.92,48096.99,465,303,20618.0,82545.0,1.0085,29421.8,109380.5,0.8516,494.1
0.912555,1600,4000,0.9,0.01,6742.0,18581.0,27360.0,101126.0,14055.67,47821.09,467,306,20618.0,82545.0,1.009,29421.8,109380.5,0.8578,516.46
0.912555,1800,200,0.9,0.01,6742.0,18581.0,27371.0,101482.0,14145.33,51576.03,221,112,20629.0,82901.0,0.9838,29433.9,109772.1,0.4622,35.29
0.912555,1800,400,0.9,0.01,6742.0,18581.0,27360.0,101163.0,14115.56,51418.15,316,164,20618.0,82582.0,0.9912,29421.8,109421.2,0.5684,61.48
0.912555,1800,600,0.9,0.01,6742.0,18581.0,27360.0,101105.0,14236.8,52090.73,397,222,20618.0,82524.0,0.9933,29421.8,109357.4,0.685,92.34
0.912555,1800,800,0.9,0.01,6742.0,18581.0,27360.0,101105.0,13943.24,51627.03,409,234,20618.0,82524.0,0.9962,29421.8,109357.4,0.7099,119.46
0.912555,1800,1000,0.9,0.01,6742.0,18581.0,27360.0,101105.0,13636.91,51355.51,414,237,20618.0,82524.0,0.9973,29421.8,109357.4,0.7163,148.75
0.912555,1800,1200,0.9,0.01,6742.0,18581.0,27360.0,101105.0,13852.65,50087.61,435,255,20618.0,82524.0,0.9988,29421.8,109357.4,0.7527,178.53
0.912555,1800,1400,0.9,0.01,6742.0,18581.0,27342.0,101105.0,13555.66,50248.95,424,249,20600.0,82524.0,1.0006,29402.0,109357.4,0.7412,205.95
0.912555,1800,1600,0.9,0.01,6742.0,18581.0,27342.0,101070.0,13768.39,50056.94,429,254,20600.0,82489.0,1.0018,29402.0,109318.9,0.7516,237.28
0.912555,1800,1800,0.9,0.01,6742.0,18581.0,27342.0,101070.0,13769.12,50479.42,429,252,20600.0,82489.0,1.0029,29402.0,109318.9,0.7479,267.65
0.912555,1800,2000,0.9,0.01,6742.0,18581.0,27342.0,100921.0,13041.53,52356.15,446,268,20600.0,82340.0,1.0032,29402.0,109155.0,0.78,298.62
0.912555,1800,2200,0.9,0.01,6742.0,18581.0,27342.0,100921.0,13368.56,50400.54,459,283,20600.0,82340.0,1.0042,29402.0,109155.0,0.8103,327.22
0.912555,1800,2400,0.9,0.01,6742.0,18581.0,27338.0,100921.0,13420.69,51027.95,463,287,20596.0,82340.0,1.0044,29397.6,109155.0,0.8184,356.74
0.912555,1800,2600,0.9,0.01,6742.0,18581.0,27338.0,100921.0,13496.27,50141.47,472,295,20596.0,82340.0,1.005,29397.6,109155.0,0.8346,383.04
0.912555,1800,2800,0.9,0.01,6742.0,18581.0,27338.0,100921.0,13832.21,49499.42,471,293,20596.0,82340.0,1.0055,29397.6,109155.0,0.8307,409.54
0.912555,1800,3000,0.9,0.01,6742.0,18581.0,27338.0,100921.0,13683.6,49860.69,469,288,20596.0,82340.0,1.0062,29397.6,109155.0,0.8209,445.74
0.912555,1800,3200,0.9,0.01,6742.0,18581.0,27338.0,100921.0,14062.55,48588.38,482,307,20596.0,82340.0,1.0064,29397.6,109155.0,0.859,470.65
0.912555,1800,3400,0.9,0.01,6742.0,18581.0,27338.0,100921.0,14018.74,48817.16,477,297,20596.0,82340.0,1.0071,29397.6,109155.0,0.8392,500.59
0.912555,1800,3600,0.9,0.01,6742.0,18581.0,27338.0,100921.0,13794.52,48391.78,487,310,20596.0,82340.0,1.0074,29397.6,109155.0,0.8653,527.23
0.912555,2000,200,0.9,0.01,6742.0,18581.0,27389.0,101853.0,13518.73,54837.98,244,125,20647.0,83272.0,0.9852,29453.7,110180.2,0.4886,39.37
0.912555,2000,400,0.9,0.01,6742.0,18581.0,27360.0,101506.0,14165.51,50439.42,377,195,20618.0,82925.0,0.99,29421.8,109798.5,0.6301,67.29
0.912555,2000,600,0.9,0.01,6742.0,18581.0,27360.0,101373.0,14170.33,49101.64,379,194,20618.0,82792.0,0.9937,29421.8,109652.2,0.6292,104.15
0.912555,2000,800,0.9,0.01,6742.0,18581.0,27360.0,101366.0,14168.36,49665.64,421,225,20618.0,82785.0,0.9961,29421.8,109644.5,0.6919,137.18
0.912555,2000,1000,0.9,0.01,6742.0,18581.0,27360.0,101366.0,14567.65,47801.46,453,255,20618.0,82785.0,0.9977,29421.8,109644.5,0.7524,169.75
0.912555,2000,1200,0.9,0.01,6742.0,18581.0,27360.0,101360.0,14612.97,47646.56,471,269,20618.0,82779.0,0.9992,29421.8,109637.9,0.7808,200.78
0.912555,2000,1400,0.9,0.01,6742.0,18581.0,27360.0,101179.0,14116.81,49114.25,477,280,20618.0,82598.0,0.9998,29421.8,109438.8,0.803,233.62
0.912555,2000,1600,0.9,0.01,6742.0,18581.0,27360.0,101179.0,13798.32,50495.85,488,289,20618.0,82598.0,1.0012,29421.8,109438.8,0.8214,270.28
0.912555,2000,1800,0.9,0.01,6742.0,18581.0,27360.0,101179.0,14576.51,47036.02,502,303,20618.0,82598.0,1.0019,29421.8,109438.8,0.8496,300.51
0.912555,2000,2000,0.9,0.01,6742.0,18581.0,27360.0,101170.0,14388.62,48593.16,509,310,20618.0,82589.0,1.0028,29421.8,109428.9,0.8639,337.44
0.912555,2000,2200,0.9,0.01,6742.0,18581.0,27360.0,101170.0,13898.12,49829.03,497,303,20618.0,82589.0,1.0037,29421.8,109428.9,0.8502,364.46
0.912555,2000,2400,0.9,0.01,6742.0,18581.0,27360.0,101170.0,14054.53,48567.15,487,293,20618.0,82589.0,1.0044,29421.8,109428.9,0.8304,397.5
0.912555,2000,2600,0.9,0.01,6742.0,18581.0,27360.0,101170.0,13725.62,50439.07,495,297,20618.0,82589.0,1.005,29421.8,109428.9,0.8386,430.39
0.912555,2000,2800,0.9,0.01,6742.0,18581.0,27360.0,101170.0,13706.75,49221.49,491,295,20618.0,82589.0,1.006,29421.8,109428.9,0.8349,465.01
0.912555,2000,3000,0.9,0.01,6742.0,18581.0,27360.0,101170.0,14045.59,47242.39,500,299,20618.0,82589.0,1.0067,29421.8,109428.9,0.8431,496.93
0.912555,2000,3200,0.9,0.01,6742.0,18581.0,27360.0,101179.0,14449.75,46478.66,460,266,20618.0,82598.0,1.0077,29421.8,109438.8,0.7774,532.38
0.912555,2000,3400,0.9,0.01,6742.0,18581.0,27360.0,101084.0,14213.27,46443.19,477,281,20618.0,82503.0,1.0079,29421.8,109334.3,0.8074,568.97
0.912555,2000,3600,0.9,0.01,6742.0,18581.0,27360.0,101084.0,14147.45,46875.04,491,292,20618.0,82503.0,1.0084,29421.8,109334.3,0.8296,597.19
0.912555,2200,200,0.9,0.01,6742.0,18581.0,27377.0,101720.0,13792.16,54262.22,231,117,20635.0,83139.0,0.9842,29440.5,110033.9,0.4723,40.17
0.912555,2200,400,0.9,0.01,6742.0,18581.0,27360.0,101490.0,15043.85,46800.63,340,173,20618.0,82909.0,0.9903,29421.8,109780.9,0.5861,79.54
0.912555,2200,600,0.9,0.01,6742.0,18581.0,27360.0,101490.0,14418.12,49084.94,396,208,20618.0,82909.0,0.9937,29421.8,109780.9,0.6572,115.13
0.912555,2200,800,0.9,0.01,6742.0,18581.0,27360.0,101345.0,14653.76,48745.6,449,230,20618.0,82764.0,0.997,29421.8,109621.4,0.7022,152.06
0.912555,2200,1000,0.9,0.01,6742.0,18581.0,27360.0,101345.0,14032.9,50266.09,448,233,20618.0,82764.0,0.9991,29421.8,109621.4,0.7088,190.01
0.912555,2200,1200,0.9,0.01,6742.0,18581.0,27360.0,101214.0,14156.8,51540.59,453,239,20618.0,82633.0,1.0002,29421.8,109477.3,0.7211,229.41
0.912555,2200,1400,0.9,0.01,6742.0,18581.0,27345.0,101214.0,14033.18,49173.47,457,239,20603.0,82633.0,1.0015,29405.3,109477.3,0.7215,269.28
0.912555,2200,1600,0.9,0.01,6742.0,18581.0,27345.0,101214.0,14402.43,47846.05,482,267,20603.0,82633.0,1.0019,29405.3,109477.3,0.7776,299.8
0.912555,2200,1800,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13744.05,49934.55,494,277,20603.0,82633.0,1.0028,29405.3,109477.3,0.7979,339.0
0.912555,2200,2000,0.9,0.01,6742.0,18581.0,27345.0,101214.0,14216.89,47736.21,510,293,20603.0,82633.0,1.0034,29405.3,109477.3,0.8301,375.0
0.912555,2200,2200,0.9,0.01,6742.0,18581.0,27345.0,101214.0,14107.64,48372.8,509,291,20603.0,82633.0,1.0045,29405.3,109477.3,0.8264,413.6
0.912555,2200,2400,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13756.17,49301.59,531,311,20603.0,82633.0,1.005,29405.3,109477.3,0.8666,446.84
0.912555,2200,2600,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13996.55,47394.4,538,318,20603.0,82633.0,1.0056,29405.3,109477.3,0.8807,484.43
0.912555,2200,2800,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13846.37,48518.87,556,338,20603.0,82633.0,1.0058,29405.3,109477.3,0.9208,519.73
0.912555,2200,3000,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13545.5,49458.88,551,332,20603.0,82633.0,1.0065,29405.3,109477.3,0.909,561.66
0.912555,2200,3200,0.9,0.01,6742.0,18581.0,27345.0,101214.0,13777.32,49112.29,543,324,20603.0,82633.0,1.0072,29405.3,109477.3,0.8932,593.61
0.912555,2400,200,0.9,0.01,6742.0,18581.0,27408.0,101822.0,14615.99,50344.08,256,132,20666.0,83241.0,0.981,29474.6,110146.1,0.5014,46.48
0.912555,2400,400,0.9,0.01,6742.0,18581.0,27385.0,101664.0,14298.98,49952.71,304,162,20643.0,83083.0,0.9919,29449.3,109972.3,0.5646,89.54
0.912555,2400,600,0.9,0.01,6742.0,18581.0,27360.0,101396.0,14163.5,48333.93,392,200,20618.0,82815.0,0.9942,29421.8,109677.5,0.6413,124.8
0.912555,2400,800,0.9,0.01,6742.0,18581.0,27360.0,101298.0,13529.89,51950.28,424,216,20618.0,82717.0,0.9966,29421.8,109569.7,0.674,171.3
0.912555,2400,1000,0.9,0.01,6742.0,18581.0,27360.0,101298.0,13371.89,51098.59,488,254,20618.0,82717.0,0.9977,29421.8,109569.7,0.7504,213.71
0.912555,2400,1200,0.9,0.01,6742.0,18581.0,27353.0,101298.0,13451.84,51001.28,494,257,20611.0,82717.0,0.9996,29414.1,109569.7,0.7569,263.51
0.912555,2400,1400,0.9,0.01,6742.0,18581.0,27353.0,101298.0,13331.91,51016.36,512,279,20611.0,82717.0,1.0006,29414.1,109569.7,0.8012,305.19
0.912555,2400,1600,0.9,0.01,6742.0,18581.0,27338.0,101298.0,13665.66,49169.99,536,298,20596.0,82717.0,1.0012,29397.6,109569.7,0.8394,356.19
0.912555,2400,1800,0.9,0.01,6742.0,18581.0,27338.0,101272.0,14036.16,48222.01,550,309,20596.0,82691.0,1.0018,29397.6,109541.1,0.8616,389.99
0.912555,2400,2000,0.9,0.01,6742.0,18581.0,27338.0,101272.0,13871.79,47839.78,555,317,20596.0,82691.0,1.0027,29397.6,109541.1,0.8779,426.92
0.912555,2400,2200,0.9,0.01,6742.0,18581.0,27338.0,101272.0,14587.65,46534.58,532,297,20596.0,82691.0,1.0038,29397.6,109541.1,0.8382,478.9
0.912555,2400,2400,0.9,0.01,6742.0,18581.0,27338.0,101272.0,13897.59,48464.81,534,298,20596.0,82691.0,1.0047,29397.6,109541.1,0.8405,509.05
0.912555,2400,2600,0.9,0.01,6742.0,18581.0,27338.0,101272.0,13814.9,47957.65,549,312,20596.0,82691.0,1.0051,29397.6,109541.1,0.8686,553.44
0.912555,2400,2800,0.9,0.01,6742.0,18581.0,27338.0,101207.0,13733.45,48716.51,548,309,20596.0,82626.0,1.0057,29397.6,109469.6,0.8628,594.3
0.912555,2600,200,0.9,0.01,6742.0,18581.0,27364.0,101904.0,14483.87,50511.75,244,130,20622.0,83323.0,0.9816,29426.2,110236.3,0.4975,52.61
0.912555,2600,400,0.9,0.01,6742.0,18581.0,27347.0,101463.0,14323.53,51467.25,352,178,20605.0,82882.0,0.9894,29407.5,109751.2,0.5959,98.35
0.912555,2600,600,0.9,0.01,6742.0,18581.0,27347.0,101458.0,14532.69,47568.44,412,209,20605.0,82877.0,0.9938,29407.5,109745.7,0.6592,149.41
0.912555,2600,800,0.9,0.01,6742.0,18581.0,27347.0,101422.0,14351.69,48598.5,469,241,20605.0,82841.0,0.996,29407.5,109706.1,0.7239,193.39
0.912555,2600,1000,0.9,0.01,6742.0,18581.0,27345.0,101414.0,14632.89,47757.26,519,269,20603.0,82833.0,0.9978,29405.3,109697.3,0.7804,249.0
0.912555,2600,1200,0.9,0.01,6742.0,18581.0,27345.0,101360.0,13697.07,50008.57,500,257,20603.0,82779.0,0.9998,29405.3,109637.9,0.757,287.92
0.912555,2600,1400,0.9,0.01,6742.0,18581.0,27345.0,101360.0,13979.53,48936.54,487,256,20603.0,82779.0,1.0019,29405.3,109637.9,0.7556,332.92
0.912555,2600,1600,0.9,0.01,6742.0,18581.0,27338.0,101360.0,14038.98,48192.51,504,257,20596.0,82779.0,1.0026,29397.6,109637.9,0.7578,388.91
0.912555,2600,1800,0.9,0.01,6742.0,18581.0,27338.0,101360.0,13718.37,50000.22,528,276,20596.0,82779.0,1.0036,29397.6,109637.9,0.7961,451.89
0.912555,2600,2000,0.9,0.01,6742.0,18581.0,27331.0,101360.0,13561.31,48821.8,550,295,20589.0,82779.0,1.004,29389.9,109637.9,0.8343,489.89
0.912555,2600,2200,0.9,0.01,6742.0,18581.0,27331.0,101360.0,14250.73,46848.15,571,317,20589.0,82779.0,1.0044,29389.9,109637.9,0.8784,550.26
0.912555,2800,200,0.9,0.01,6742.0,18581.0,27349.0,101396.0,13576.36,56541.35,222,116,20607.0,82815.0,0.9858,29409.7,109677.5,0.4708,52.6
0.912555,2800,400,0.9,0.01,6742.0,18581.0,27321.0,101274.0,14091.56,52157.42,332,168,20579.0,82693.0,0.9911,29378.9,109543.3,0.5764,102.01
0.912555,2800,600,0.9,0.01,6742.0,18581.0,27321.0,101273.0,14514.79,49420.35,460,231,20579.0,82692.0,0.9935,29378.9,109542.2,0.7031,153.94
0.912555,2800,800,0.9,0.01,6742.0,18581.0,27321.0,101212.0,13688.57,50966.7,472,242,20579.0,82631.0,0.9961,29378.9,109475.1,0.7259,209.49
0.912555,2800,1000,0.9,0.01,6742.0,18581.0,27321.0,101212.0,13877.11,50881.77,482,251,20579.0,82631.0,0.9987,29378.9,109475.1,0.7447,257.9
0.912555,2800,1200,0.9,0.01,6742.0,18581.0,27303.0,101212.0,13652.31,50448.06,516,265,20561.0,82631.0,0.9994,29359.1,109475.1,0.7729,316.98
0.912555,2800,1400,0.9,0.01,6742.0,18581.0,27303.0,101212.0,13825.58,50531.29,578,303,20561.0,82631.0,1.0,29359.1,109475.1,0.8491,364.18
0.912555,2800,1600,0.9,0.01,6742.0,18581.0,27303.0,101212.0,14101.68,49194.09,571,296,20561.0,82631.0,1.0016,29359.1,109475.1,0.8355,413.95
0.912555,2800,1800,0.9,0.01,6742.0,18581.0,27285.0,101212.0,13843.61,48635.38,580,302,20543.0,82631.0,1.0024,29339.3,109475.1,0.8478,466.98
0.912555,2800,2000,0.9,0.01,6742.0,18581.0,27285.0,101212.0,13938.54,48471.64,576,298,20543.0,82631.0,1.0037,29339.3,109475.1,0.8402,517.44
0.912555,2800,2200,0.9,0.01,6742.0,18581.0,27285.0,101212.0,13709.18,50440.2,576,300,20543.0,82631.0,1.0043,29339.3,109475.1,0.8444,572.73
0.912555,3000,200,0.9,0.01,6742.0,18581.0,27405.0,101972.0,14166.77,52768.56,228,126,20663.0,83391.0,0.9827,29471.3,110311.1,0.4899,59.03
0.912555,3000,400,0.9,0.01,6742.0,18581.0,27387.0,101498.0,14498.46,50334.27,342,175,20645.0,82917.0,0.991,29451.5,109789.7,0.5904,115.63
0.912555,3000,600,0.9,0.01,6742.0,18581.0,27345.0,101417.0,14600.64,49901.83,400,211,20603.0,82836.0,0.9948,29405.3,109700.6,0.6635,177.25
0.912555,3000,800,0.9,0.01,6742.0,18581.0,27345.0,101414.0,14177.53,50669.06,464,236,20603.0,82833.0,0.9968,29405.3,109697.3,0.7141,235.34
0.912555,3000,1000,0.9,0.01,6742.0,18581.0,27345.0,101414.0,14096.34,50892.86,499,252,20603.0,82833.0,0.9983,29405.3,109697.3,0.7466,295.83
0.912555,3000,1200,0.9,0.01,6742.0,18581.0,27345.0,101414.0,13815.69,50754.58,514,257,20603.0,82833.0,1.0,29405.3,109697.3,0.7571,357.8
0.912555,3000,1400,0.9,0.01,6742.0,18581.0,27345.0,101414.0,14102.38,49820.41,529,265,20603.0,82833.0,1.0011,29405.3,109697.3,0.7734,422.53
0.912555,3000,1600,0.9,0.01,6742.0,18581.0,27345.0,101414.0,13996.61,49863.07,592,298,20603.0,82833.0,1.0017,29405.3,109697.3,0.8396,462.01
0.912555,3000,1800,0.9,0.01,6742.0,18581.0,27325.0,101414.0,13792.75,49728.34,591,306,20583.0,82833.0,1.0023,29383.3,109697.3,0.8557,512.5
0.912555,3200,200,0.9,0.01,6742.0,18581.0,27358.0,102039.0,14186.54,50205.33,240,130,20616.0,83458.0,0.9821,29419.6,110384.8,0.4977,64.78
0.912555,3200,400,0.9,0.01,6742.0,18581.0,27358.0,101717.0,13824.12,51116.61,360,187,20616.0,83136.0,0.9902,29419.6,110030.6,0.6141,122.06
0.912555,3200,600,0.9,0.01,6742.0,18581.0,27358.0,101576.0,13909.19,50608.02,413,213,20616.0,82995.0,0.9939,29419.6,109875.5,0.6672,183.15
0.912555,3200,800,0.9,0.01,6742.0,18581.0,27358.0,101509.0,13615.59,53058.15,465,238,20616.0,82928.0,0.9967,29419.6,109801.8,0.7181,245.38
0.912555,3200,1000,0.9,0.01,6742.0,18581.0,27339.0,101409.0,14370.32,47735.67,468,237,20597.0,82828.0,0.9983,29398.7,109691.8,0.7165,314.72
0.912555,3200,1200,0.9,0.01,6742.0,18581.0,27329.0,101409.0,14250.57,47865.17,483,246,20587.0,82828.0,0.9999,29387.7,109691.8,0.735,369.31
0.912555,3200,1400,0.9,0.01,6742.0,18581.0,27329.0,101409.0,13800.35,50095.34,512,260,20587.0,82828.0,1.0009,29387.7,109691.8,0.7633,435.18
0.912555,3200,1600,0.9,0.01,6742.0,18581.0,27329.0,101409.0,14277.58,47390.85,576,292,20587.0,82828.0,1.0013,29387.7,109691.8,0.8274,492.84
0.912555,3200,1800,0.9,0.01,6742.0,18581.0,27329.0,101335.0,14289.41,46545.2,540,274,20587.0,82754.0,1.0025,29387.7,109610.4,0.7918,551.7
0.912555,3400,200,0.9,0.01,6742.0,18581.0,27400.0,101818.0,14495.41,49140.65,227,125,20658.0,83237.0,0.9864,29465.8,110141.7,0.489,67.76
0.912555,3400,400,0.9,0.01,6742.0,18581.0,27375.0,101659.0,13731.36,52615.06,360,187,20633.0,83078.0,0.9921,29438.3,109966.8,0.6147,133.09
0.912555,3400,600,0.9,0.01,6742.0,18581.0,27369.0,101314.0,13455.71,53250.14,418,215,20627.0,82733.0,0.9943,29431.7,109587.3,0.6714,199.25
0.912555,3400,800,0.9,0.01,6742.0,18581.0,27355.0,101314.0,14243.07,49883.85,469,241,20613.0,82733.0,0.996,29416.3,109587.3,0.7239,273.31
0.912555,3400,1000,0.9,0.01,6742.0,18581.0,27355.0,101150.0,14302.66,49111.34,536,275,20613.0,82569.0,0.9974,29416.3,109406.9,0.7923,332.47
0.912555,3400,1200,0.9,0.01,6742.0,18581.0,27349.0,101150.0,14191.4,49086.39,509,261,20607.0,82569.0,0.9997,29409.7,109406.9,0.765,399.53
0.912555,3400,1400,0.9,0.01,6742.0,18581.0,27349.0,101150.0,13947.2,49759.38,574,294,20607.0,82569.0,1.0007,29409.7,109406.9,0.8313,473.46
0.912555,3400,1600,0.9,0.01,6742.0,18581.0,27349.0,101150.0,14297.52,47633.9,547,277,20607.0,82569.0,1.0022,29409.7,109406.9,0.7977,542.35
0.912555,3600,200,0.9,0.01,6742.0,18581.0,27369.0,101314.0,14615.81,49053.45,254,132,20627.0,82733.0,0.9814,29431.7,109587.3,0.5015,73.42
0.912555,3600,400,0.9,0.01,6742.0,18581.0,27360.0,101314.0,14386.56,49870.24,388,198,20618.0,82733.0,0.9889,29421.8,109587.3,0.6357,148.12
0.912555,3600,600,0.9,0.01,6742.0,18581.0,27358.0,101257.0,13989.74,51153.02,424,213,20616.0,82676.0,0.994,29419.6,109524.6,0.6672,218.19
0.912555,3600,800,0.9,0.01,6742.0,18581.0,27355.0,101257.0,14419.41,49746.79,495,257,20613.0,82676.0,0.9957,29416.3,109524.6,0.7558,290.18
0.912555,3600,1000,0.9,0.01,6742.0,18581.0,27348.0,101257.0,14760.28,46514.96,499,255,20606.0,82676.0,0.9981,29408.6,109524.6,0.7525,366.36
0.912555,3600,1200,0.9,0.01,6742.0,18581.0,27335.0,101257.0,14304.67,48583.76,536,276,20593.0,82676.0,0.9993,29394.3,109524.6,0.7949,430.48
0.912555,3600,1400,0.9,0.01,6742.0,18581.0,27326.0,101257.0,14153.29,48468.22,527,274,20584.0,82676.0,1.0012,29384.4,109524.6,0.7914,504.47
0.912555,3800,200,0.9,0.01,6742.0,18581.0,27367.0,101294.0,14242.25,51467.27,216,116,20625.0,82713.0,0.985,29429.5,109565.3,0.4706,118.64
0.912555,3800,400,0.9,0.01,6742.0,18581.0,27367.0,101294.0,14632.05,50206.77,335,169,20625.0,82713.0,0.9926,29429.5,109565.3,0.5789,177.74
0.912555,3800,600,0.9,0.01,6742.0,18581.0,27360.0,101294.0,14320.71,49082.22,453,234,20618.0,82713.0,0.9941,29421.8,109565.3,0.7093,279.91
0.912555,3800,800,0.9,0.01,6742.0,18581.0,27360.0,101266.0,14287.15,50470.76,525,266,20618.0,82685.0,0.996,29421.8,109534.5,0.7739,336.45
0.912555,3800,1000,0.9,0.01,6742.0,18581.0,27360.0,101172.0,13828.92,50712.57,533,272,20618.0,82591.0,0.9979,29421.8,109431.1,0.7864,393.98
0.912555,3800,1200,0.9,0.01,6742.0,18581.0,27360.0,101172.0,14456.26,47790.74,532,270,20618.0,82591.0,0.9994,29421.8,109431.1,0.7829,480.83
0.912555,4000,200,0.9,0.01,6742.0,18581.0,27366.0,101517.0,14676.56,50085.67,227,116,20624.0,82936.0,0.983,29428.4,109810.6,0.47,85.52
0.912555,4000,400,0.9,0.01,6742.0,18581.0,27366.0,101455.0,13866.34,51429.35,376,194,20624.0,82874.0,0.9907,29428.4,109742.4,0.6283,166.46
0.912555,4000,600,0.9,0.01,6742.0,18581.0,27360.0,101233.0,13563.94,52160.83,410,211,20618.0,82652.0,0.9937,29421.8,109498.2,0.6632,251.84
0.912555,4000,800,0.9,0.01,6742.0,18581.0,27360.0,101066.0,13842.64,50606.77,464,238,20618.0,82485.0,0.9955,29421.8,109314.5,0.7177,333.01
0.912555,4000,1000,0.9,0.01,6742.0,18581.0,27360.0,101045.0,13577.58,50656.56,542,280,20618.0,82464.0,0.997,29421.8,109291.4,0.8022,415.43
0.912555,4000,1200,0.9,0.01,6742.0,18581.0,27360.0,101045.0,14240.1,48939.82,499,259,20618.0,82464.0,0.9993,29421.8,109291.4,0.7608,491.22
