Seed,Popsize,Ngen,Pcross,Pmut,Cost,Time,CrowdingDistance
0.640000,1000,4000,0.9,0.01,22792.00,137309.00,0.007605
0.640000,1000,4000,0.9,0.01,23845.00,120294.00,0.004010
0.640000,1000,4000,0.9,0.01,18628.00,202581.00,0.030031
0.640000,1000,4000,0.9,0.01,19352.00,194119.00,0.010131
0.640000,1000,4000,0.9,0.01,19913.00,185195.00,0.011411
0.640000,1000,4000,0.9,0.01,22306.00,147626.00,0.006038
0.640000,1000,4000,0.9,0.01,23333.00,128748.00,0.007033
0.640000,1000,4000,0.9,0.01,22530.00,142870.00,0.007385
0.640000,1000,4000,0.9,0.01,46110.00,60042.00,0.009977
0.640000,1000,4000,0.9,0.01,39784.00,66172.00,0.009105
0.640000,1000,4000,0.9,0.01,16541.00,239108.00,0.014656
0.640000,1000,4000,0.9,0.01,44827.00,61240.00,0.024493
0.640000,1000,4000,0.9,0.01,16933.00,232702.00,0.009965
0.640000,1000,4000,0.9,0.01,15836.00,246923.00,0.014743
0.640000,1000,4000,0.9,0.01,25740.00,81117.00,0.042421
0.640000,1000,4000,0.9,0.01,25060.00,93278.00,0.020074
0.640000,1000,4000,0.9,0.01,60909.00,47069.00,0.004554
0.640000,1000,4000,0.9,0.01,39205.00,66448.00,0.027502
0.640000,1000,4000,0.9,0.01,23216.00,129692.00,0.004873
0.640000,1000,4000,0.9,0.01,67368.00,41551.00,0.001034
0.640000,1000,4000,0.9,0.01,16681.00,234166.00,0.018586
0.640000,1000,4000,0.9,0.01,64404.00,44345.00,0.003248
0.640000,1000,4000,0.9,0.01,64437.00,44180.00,0.006247
0.640000,1000,4000,0.9,0.01,22053.00,152272.00,0.010834
0.640000,1000,4000,0.9,0.01,53783.00,54106.00,0.002152
0.640000,1000,4000,0.9,0.01,57106.00,50853.00,0.002946
0.640000,1000,4000,0.9,0.01,17278.00,228914.00,0.002576
0.640000,1000,4000,0.9,0.01,51268.00,56867.00,0.017999
0.640000,1000,4000,0.9,0.01,51845.00,55981.00,0.008616
0.640000,1000,4000,0.9,0.01,31733.00,70940.00,0.018713
0.640000,1000,4000,0.9,0.01,67201.00,41791.00,0.006794
0.640000,1000,4000,0.9,0.01,23495.00,127806.00,0.005555
0.640000,1000,4000,0.9,0.01,45533.00,60840.00,0.015018
0.640000,1000,4000,0.9,0.01,23011.00,132682.00,0.014598
0.640000,1000,4000,0.9,0.01,18434.00,211523.00,0.003109
0.640000,1000,4000,0.9,0.01,24340.00,113428.00,0.012045
0.640000,1000,4000,0.9,0.01,20442.00,176218.00,0.006990
0.640000,1000,4000,0.9,0.01,18271.00,212122.00,0.003277
0.640000,1000,4000,0.9,0.01,31694.00,72707.00,0.028829
0.640000,1000,4000,0.9,0.01,52057.00,55269.00,0.014546
0.640000,1000,4000,0.9,0.01,23637.00,124604.00,0.010379
0.640000,1000,4000,0.9,0.01,21452.00,160511.00,0.005051
0.640000,1000,4000,0.9,0.01,17599.00,219077.00,0.013619
0.640000,1000,4000,0.9,0.01,61128.00,46981.00,0.005758
0.640000,1000,4000,0.9,0.01,20169.00,183059.00,0.002209
0.640000,1000,4000,0.9,0.01,24554.00,107323.00,0.008956
0.640000,1000,4000,0.9,0.01,17947.00,215314.00,0.012703
0.640000,1000,4000,0.9,0.01,35466.00,69311.00,0.008928
0.640000,1000,4000,0.9,0.01,66136.00,43197.00,0.011411
0.640000,1000,4000,0.9,0.01,42810.00,63101.00,0.004773
0.640000,1000,4000,0.9,0.01,56871.00,51517.00,0.007831
0.640000,1000,4000,0.9,0.01,24437.00,110855.00,0.007376
0.640000,1000,4000,0.9,0.01,21464.00,160160.00,0.003730
0.640000,1000,4000,0.9,0.01,58575.00,49408.00,0.014608
0.640000,1000,4000,0.9,0.01,23596.00,124772.00,0.005233
0.640000,1000,4000,0.9,0.01,21689.00,155296.00,0.009018
0.640000,1000,4000,0.9,0.01,23585.00,126648.00,0.006169
0.640000,1000,4000,0.9,0.01,18246.00,212163.00,0.002633
0.640000,1000,4000,0.9,0.01,29274.00,73256.00,0.059884
0.640000,1000,4000,0.9,0.01,16971.00,231060.00,0.006987
0.640000,1000,4000,0.9,0.01,35862.00,69045.00,0.006276
0.640000,1000,4000,0.9,0.01,24821.00,103293.00,0.012557
0.640000,1000,4000,0.9,0.01,56289.00,51535.00,0.012909
0.640000,1000,4000,0.9,0.01,23962.00,120070.00,0.007654
0.640000,1000,4000,0.9,0.01,15616.00,251710.00,0.008747
0.640000,1000,4000,0.9,0.01,23997.00,117617.00,0.011118
0.640000,1000,4000,0.9,0.01,21193.00,161224.00,0.008104
0.640000,1000,4000,0.9,0.01,25485.00,91289.00,0.027929
0.640000,1000,4000,0.9,0.01,15805.00,249145.00,0.013193
0.640000,1000,4000,0.9,0.01,17254.00,229561.00,0.003804
0.640000,1000,4000,0.9,0.01,23545.00,127224.00,0.003542
0.640000,1000,4000,0.9,0.01,19351.00,196291.00,0.008040
0.640000,1000,4000,0.9,0.01,53827.00,54058.00,0.007269
0.640000,1000,4000,0.9,0.01,36039.00,68962.00,0.010571
0.640000,1000,4000,0.9,0.01,17881.00,217134.00,0.012041
0.640000,1000,4000,0.9,0.01,25481.00,92102.00,0.008665
0.640000,1000,4000,0.9,0.01,18537.00,210143.00,0.022409
0.640000,1000,4000,0.9,0.01,19340.00,197539.00,0.004307
0.640000,1000,4000,0.9,0.01,64210.00,44647.00,0.009229
0.640000,1000,4000,0.9,0.01,23001.00,135783.00,0.012813
0.640000,1000,4000,0.9,0.01,21138.00,165051.00,0.007817
0.640000,1000,4000,0.9,0.01,21861.00,154370.00,0.008513
0.640000,1000,4000,0.9,0.01,43253.00,62022.00,0.020701
0.640000,1000,4000,0.9,0.01,15475.00,254958.00,0.005040
0.640000,1000,4000,0.9,0.01,54350.00,53304.00,0.015314
0.640000,1000,4000,0.9,0.01,17155.00,230049.00,0.003355
0.640000,1000,4000,0.9,0.01,16413.00,242599.00,0.002046
0.640000,1000,4000,0.9,0.01,58058.00,49689.00,0.008811
0.640000,1000,4000,0.9,0.01,15494.00,252991.00,0.007873
0.640000,1000,4000,0.9,0.01,62221.00,45941.00,0.009912
0.640000,1000,4000,0.9,0.01,41692.00,64167.00,0.026516
0.640000,1000,4000,0.9,0.01,56998.00,51075.00,0.003781
0.640000,1000,4000,0.9,0.01,21593.00,158338.00,0.005385
0.640000,1000,4000,0.9,0.01,16511.00,239790.00,0.008473
0.640000,1000,4000,0.9,0.01,25054.00,99006.00,0.016823
0.640000,1000,4000,0.9,0.01,42664.00,63327.00,0.006532
0.640000,1000,4000,0.9,0.01,21687.00,157545.00,0.007966
0.640000,1000,4000,0.9,0.01,67301.00,41610.00,0.002150
0.640000,1000,4000,0.9,0.01,35082.00,69686.00,0.010106
0.640000,1000,4000,0.9,0.01,17362.00,228894.00,0.011431
0.640000,1000,4000,0.9,0.01,19973.00,184114.00,0.005731
0.640000,1000,4000,0.9,0.01,65279.00,43426.00,0.012939
0.640000,1000,4000,0.9,0.01,17130.00,230498.00,0.004099
0.640000,1000,4000,0.9,0.01,21179.00,162884.00,0.008949
0.640000,1000,4000,0.9,0.01,33170.00,70709.00,0.029286
0.640000,1000,4000,0.9,0.01,60592.00,47892.00,0.010383
0.640000,1000,4000,0.9,0.01,43044.00,62832.00,0.006727
0.640000,1000,4000,0.9,0.01,18969.00,198963.00,0.017169
0.640000,1000,4000,0.9,0.01,55698.00,52258.00,0.014024
0.640000,1000,4000,0.9,0.01,17499.00,221438.00,0.014428
0.640000,1000,4000,0.9,0.01,17412.00,224533.00,0.018586
0.640000,1000,4000,0.9,0.01,59478.00,49232.00,0.011517
0.640000,1000,4000,0.9,0.01,46776.00,59182.00,0.011833
0.640000,1000,4000,0.9,0.01,57780.00,49937.00,0.010380
0.640000,1000,4000,0.9,0.01,42377.00,64137.00,0.011221
0.640000,1000,4000,0.9,0.01,19734.00,188875.00,0.005733
0.640000,1000,4000,0.9,0.01,24719.00,105605.00,0.007996
0.640000,1000,4000,0.9,0.01,64887.00,43638.00,0.009781
0.640000,1000,4000,0.9,0.01,21586.00,159453.00,0.005453
0.640000,1000,4000,0.9,0.01,55082.00,52617.00,0.015286
0.640000,1000,4000,0.9,0.01,24484.00,110838.00,0.005902
0.640000,1000,4000,0.9,0.01,57152.00,50438.00,0.008554
0.640000,1000,4000,0.9,0.01,21888.00,152442.00,0.006694
0.640000,1000,4000,0.9,0.01,23756.00,120952.00,0.011973
0.640000,1000,4000,0.9,0.01,66729.00,42900.00,0.005296
0.640000,1000,4000,0.9,0.01,66364.00,42969.00,0.006346
0.640000,1000,4000,0.9,0.01,66802.00,42487.00,0.007074
0.640000,1000,4000,0.9,0.01,49537.00,57632.00,0.006550
0.640000,1000,4000,0.9,0.01,22643.00,141775.00,0.005540
0.640000,1000,4000,0.9,0.01,53694.00,54439.00,0.004641
0.640000,1000,4000,0.9,0.01,22696.00,137809.00,0.007865
0.640000,1000,4000,0.9,0.01,22655.00,140994.00,0.003907
0.640000,1000,4000,0.9,0.01,53147.00,55065.00,0.012732
0.640000,1000,4000,0.9,0.01,53243.00,54658.00,0.003649
0.640000,1000,4000,0.9,0.01,53418.00,54606.00,0.004811
0.640000,1000,4000,0.9,0.01,24224.00,116124.00,0.002725
0.640000,1000,4000,0.9,0.01,24227.00,115188.00,0.007355
0.640000,1000,4000,0.9,0.01,24187.00,116199.00,0.005626
0.640000,1000,4000,0.9,0.01,22666.00,140184.00,0.007772
0.640000,1000,4000,0.9,0.01,62810.00,45888.00,0.007028
0.640000,1000,4000,0.9,0.01,49351.00,58439.00,0.008274
0.640000,1000,4000,0.9,0.01,47448.00,58586.00,0.015553
0.640000,1000,4000,0.9,0.01,47336.00,58852.00,0.007793
0.640000,1000,4000,0.9,0.01,48867.00,58444.00,0.018498
0.640000,1000,4000,0.9,0.01,20162.00,183747.00,0.004315
0.640000,1000,4000,0.9,0.01,61749.00,46684.00,0.005205
0.640000,1000,4000,0.9,0.01,62579.00,45765.00,0.010707
0.640000,1000,4000,0.9,0.01,22574.00,137568.00,0.022096
0.640000,1000,4000,0.9,0.01,25473.00,91938.00,0.054358
0.640000,1000,4000,0.9,0.01,66144.00,42181.00,0.013416
0.640000,1000,4000,0.9,0.01,47139.00,58117.00,0.033844
0.640000,1000,4000,0.9,0.01,36279.00,68606.00,0.014692
0.640000,1000,4000,0.9,0.01,19093.00,198221.00,0.005529
